catapult_rugby_training_session
Timestamp,Seconds,Latitude,Longitude,Velocity (m/s),Velocity (km/h),Acceleration (m/s2),Odometer (m),Player Load (au),Heart Rate (bpm),Session Phase
09:51:31.500,2911.5,51.456303,-0.341430,2.63,9.48,1.21,7211.0,674.3,159,Small-sided game
09:51:31.600,2911.6,51.456301,-0.341430,2.31,8.33,-3.20,7211.3,674.3,160,Small-sided game
09:51:31.700,2911.7,51.456299,-0.341431,2.01,7.24,-3.01,7211.5,674.3,159,Small-sided game
09:51:31.800,2911.8,51.456297,-0.341432,2.33,8.40,3.20,7211.7,674.4,158,Small-sided game
09:51:31.900,2911.9,51.456295,-0.341433,2.65,9.55,3.20,7212.0,674.4,159,Small-sided game
09:51:32.000,2912.0,51.456293,-0.341433,2.33,8.40,-3.20,7212.2,674.4,158,Small-sided game
09:51:32.100,2912.1,51.456291,-0.341433,2.45,8.81,1.14,7212.4,674.4,158,Small-sided game
09:51:32.200,2912.2,51.456288,-0.341432,2.53,9.11,0.85,7212.7,674.4,158,Small-sided game
09:51:32.300,2912.3,51.456286,-0.341432,2.57,9.26,0.42,7213.0,674.5,158,Small-sided game
09:51:32.400,2912.4,51.456284,-0.341432,2.25,8.11,-3.20,7213.2,674.5,158,Small-sided game
09:51:32.500,2912.5,51.456282,-0.341431,1.96,7.07,-2.89,7213.4,674.5,158,Small-sided game
09:51:32.600,2912.6,51.456280,-0.341430,2.28,8.22,3.20,7213.6,674.6,157,Small-sided game
09:51:32.700,2912.7,51.456279,-0.341429,2.07,7.45,-2.14,7213.8,674.6,157,Small-sided game
09:51:32.800,2912.8,51.456277,-0.341427,2.39,8.60,3.20,7214.1,674.6,158,Small-sided game
09:51:32.900,2912.9,51.456275,-0.341425,2.71,9.76,3.20,7214.3,674.6,157,Small-sided game
09:51:33.000,2913.0,51.456274,-0.341421,3.03,10.91,3.20,7214.6,674.7,158,Small-sided game
09:51:33.100,2913.1,51.456274,-0.341417,2.71,9.76,-3.20,7214.9,674.7,158,Small-sided game
09:51:33.200,2913.2,51.456273,-0.341413,2.81,10.11,0.99,7215.2,674.7,158,Small-sided game
09:51:33.300,2913.3,51.456272,-0.341410,2.49,8.96,-3.20,7215.4,674.8,158,Small-sided game
09:51:33.400,2913.4,51.456272,-0.341406,2.81,10.11,3.20,7215.7,674.8,158,Small-sided game
09:51:33.500,2913.5,51.456272,-0.341402,2.58,9.31,-2.24,7216.0,674.8,158,Small-sided game
09:51:33.600,2913.6,51.456272,-0.341399,2.26,8.15,-3.20,7216.2,674.8,158,Small-sided game
09:51:33.700,2913.7,51.456272,-0.341395,2.49,8.97,2.27,7216.4,674.9,157,Small-sided game
09:51:33.800,2913.8,51.456272,-0.341392,2.44,8.79,-0.51,7216.7,674.9,158,Small-sided game
09:51:33.900,2913.9,51.456273,-0.341388,2.50,9.00,0.59,7216.9,674.9,158,Small-sided game
09:51:34.000,2914.0,51.456273,-0.341384,2.82,10.16,3.20,7217.2,674.9,158,Small-sided game
09:51:34.100,2914.1,51.456274,-0.341381,2.75,9.88,-0.76,7217.5,674.9,158,Small-sided game
09:51:34.200,2914.2,51.456274,-0.341377,2.43,8.73,-3.20,7217.7,675.0,158,Small-sided game
09:51:34.300,2914.3,51.456275,-0.341373,2.75,9.88,3.20,7218.0,675.0,158,Small-sided game
09:51:34.400,2914.4,51.456275,-0.341370,2.53,9.09,-2.20,7218.3,675.0,158,Small-sided game
09:51:34.500,2914.5,51.456275,-0.341366,2.26,8.14,-2.65,7218.5,675.1,158,Small-sided game
09:51:34.600,2914.6,51.456275,-0.341363,2.58,9.29,3.20,7218.7,675.1,157,Small-sided game
09:51:34.700,2914.7,51.456275,-0.341359,2.30,8.27,-2.83,7219.0,675.1,158,Small-sided game
09:51:34.800,2914.8,51.456275,-0.341356,1.99,7.18,-3.04,7219.2,675.1,158,Small-sided game
09:51:34.900,2914.9,51.456275,-0.341353,2.24,8.05,2.43,7219.4,675.2,157,Small-sided game
09:51:35.000,2915.0,51.456275,-0.341350,1.96,7.05,-2.79,7219.6,675.2,157,Small-sided game
09:51:35.100,2915.1,51.456276,-0.341349,1.64,5.90,-3.20,7219.8,675.2,157,Small-sided game
09:51:35.200,2915.2,51.456277,-0.341347,1.41,5.07,-2.28,7219.9,675.3,156,Small-sided game
09:51:35.300,2915.3,51.456278,-0.341346,1.20,4.31,-2.11,7220.0,675.3,155,Small-sided game
09:51:35.400,2915.4,51.456279,-0.341345,1.52,5.46,3.20,7220.2,675.3,154,Small-sided game
09:51:35.500,2915.5,51.456281,-0.341344,1.84,6.62,3.20,7220.4,675.3,155,Small-sided game
09:51:35.600,2915.6,51.456282,-0.341342,2.16,7.77,3.20,7220.6,675.4,154,Small-sided game
09:51:35.700,2915.7,51.456284,-0.341341,2.01,7.25,-1.43,7220.8,675.4,153,Small-sided game
09:51:35.800,2915.8,51.456284,-0.341337,2.33,8.40,3.20,7221.0,675.4,153,Small-sided game
09:51:35.900,2915.9,51.456284,-0.341334,2.41,8.66,0.72,7221.2,675.4,153,Small-sided game
09:51:36.000,2916.0,51.456285,-0.341330,2.73,9.81,3.20,7221.5,675.5,152,Small-sided game
09:51:36.100,2916.1,51.456285,-0.341326,3.05,10.97,3.20,7221.8,675.5,153,Small-sided game
09:51:36.200,2916.2,51.456286,-0.341322,2.73,9.81,-3.20,7222.1,675.5,153,Small-sided game
09:51:36.300,2916.3,51.456287,-0.341318,2.62,9.43,-1.06,7222.4,675.6,152,Small-sided game
09:51:36.400,2916.4,51.456288,-0.341315,2.76,9.93,1.38,7222.6,675.6,153,Small-sided game
09:51:36.500,2916.5,51.456289,-0.341310,3.08,11.08,3.20,7222.9,675.6,152,Small-sided game
09:51:36.600,2916.6,51.456290,-0.341306,3.40,12.23,3.20,7223.3,675.6,153,Small-sided game
09:51:36.700,2916.7,51.456290,-0.341301,3.37,12.12,-0.32,7223.6,675.7,153,Small-sided game
09:51:36.800,2916.8,51.456291,-0.341297,3.05,10.97,-3.20,7223.9,675.7,153,Small-sided game
09:51:36.900,2916.9,51.456291,-0.341292,3.18,11.44,1.33,7224.2,675.7,153,Small-sided game
09:51:37.000,2917.0,51.456292,-0.341287,3.49,12.56,3.09,7224.6,675.7,153,Small-sided game
09:51:37.100,2917.1,51.456292,-0.341283,3.17,11.41,-3.20,7224.9,675.8,153,Small-sided game
09:51:37.200,2917.2,51.456293,-0.341279,2.97,10.70,-1.97,7225.2,675.8,154,Small-sided game
09:51:37.300,2917.3,51.456293,-0.341274,2.97,10.69,-0.01,7225.5,675.8,154,Small-sided game
09:51:37.400,2917.4,51.456293,-0.341270,3.29,11.84,3.20,7225.8,675.8,154,Small-sided game
09:51:37.500,2917.5,51.456293,-0.341265,3.10,11.17,-1.88,7226.1,675.8,154,Small-sided game
09:51:37.600,2917.6,51.456293,-0.341261,2.93,10.54,-1.74,7226.4,675.9,155,Small-sided game
09:51:37.700,2917.7,51.456293,-0.341256,3.25,11.69,3.20,7226.8,675.9,155,Small-sided game
09:51:37.800,2917.8,51.456293,-0.341251,3.57,12.85,3.20,7227.1,675.9,155,Small-sided game
09:51:37.900,2917.9,51.456293,-0.341247,3.25,11.69,-3.20,7227.4,676.0,155,Small-sided game
09:51:38.000,2918.0,51.456290,-0.341246,2.93,10.54,-3.20,7227.7,676.0,156,Small-sided game
09:51:38.100,2918.1,51.456287,-0.341246,3.25,11.69,3.20,7228.1,676.0,156,Small-sided game
09:51:38.200,2918.2,51.456284,-0.341247,3.52,12.66,2.69,7228.4,676.1,157,Small-sided game
09:51:38.300,2918.3,51.456281,-0.341247,3.20,11.51,-3.20,7228.7,676.1,156,Small-sided game
09:51:38.400,2918.4,51.456278,-0.341246,3.29,11.85,0.95,7229.1,676.1,157,Small-sided game
09:51:38.500,2918.5,51.456275,-0.341246,3.06,11.01,-2.34,7229.4,676.1,157,Small-sided game
09:51:38.600,2918.6,51.456273,-0.341246,2.74,9.86,-3.20,7229.6,676.2,157,Small-sided game
09:51:38.700,2918.7,51.456270,-0.341246,3.06,11.01,3.20,7229.9,676.2,158,Small-sided game
09:51:38.800,2918.8,51.456268,-0.341245,2.74,9.86,-3.20,7230.2,676.2,157,Small-sided game
09:51:38.900,2918.9,51.456266,-0.341245,2.42,8.71,-3.20,7230.5,676.3,157,Small-sided game
09:51:39.000,2919.0,51.456264,-0.341245,2.10,7.56,-3.20,7230.7,676.3,157,Small-sided game
09:51:39.100,2919.1,51.456262,-0.341245,1.80,6.49,-2.96,7230.8,676.3,157,Small-sided game
09:51:39.200,2919.2,51.456260,-0.341245,2.12,7.64,3.20,7231.1,676.4,158,Small-sided game
09:51:39.300,2919.3,51.456258,-0.341245,2.44,8.80,3.20,7231.3,676.4,157,Small-sided game
09:51:39.400,2919.4,51.456256,-0.341246,2.76,9.95,3.20,7231.6,676.4,157,Small-sided game
09:51:39.500,2919.5,51.456253,-0.341247,3.08,11.10,3.20,7231.9,676.5,157,Small-sided game
09:51:39.600,2919.6,51.456250,-0.341248,2.76,9.95,-3.20,7232.2,676.5,157,Small-sided game
09:51:39.700,2919.7,51.456248,-0.341250,3.08,11.10,3.20,7232.5,676.5,158,Small-sided game
09:51:39.800,2919.8,51.456246,-0.341253,3.05,10.98,-0.33,7232.8,676.5,158,Small-sided game
09:51:39.900,2919.9,51.456243,-0.341254,2.73,9.83,-3.20,7233.1,676.6,158,Small-sided game
09:51:40.000,2920.0,51.456241,-0.341256,2.95,10.63,2.22,7233.3,676.6,158,Small-sided game
09:51:40.100,2920.1,51.456239,-0.341258,2.63,9.48,-3.20,7233.6,676.6,157,Small-sided game
09:51:40.200,2920.2,51.456237,-0.341260,2.95,10.63,3.20,7233.9,676.6,158,Small-sided game
09:51:40.300,2920.3,51.456235,-0.341262,2.63,9.48,-3.20,7234.2,676.7,158,Small-sided game
09:51:40.400,2920.4,51.456233,-0.341265,2.95,10.63,3.20,7234.5,676.7,158,Small-sided game
09:51:40.500,2920.5,51.456230,-0.341268,3.15,11.34,1.98,7234.8,676.7,158,Small-sided game
09:51:40.600,2920.6,51.456229,-0.341271,2.83,10.19,-3.20,7235.1,676.8,158,Small-sided game
09:51:40.700,2920.7,51.456227,-0.341274,3.15,11.34,3.20,7235.4,676.8,158,Small-sided game
09:51:40.800,2920.8,51.456225,-0.341277,2.83,10.19,-3.20,7235.7,676.8,159,Small-sided game
09:51:40.900,2920.9,51.456224,-0.341281,2.51,9.04,-3.20,7235.9,676.9,159,Small-sided game
09:51:41.000,2921.0,51.456223,-0.341283,2.23,8.04,-2.76,7236.1,676.9,158,Small-sided game
09:51:41.100,2921.1,51.456222,-0.341286,2.55,9.20,3.20,7236.4,676.9,158,Small-sided game
09:51:41.200,2921.2,51.456220,-0.341289,2.23,8.04,-3.20,7236.6,677.0,158,Small-sided game
09:51:41.300,2921.3,51.456219,-0.341291,2.55,9.20,3.20,7236.9,677.0,158,Small-sided game
09:51:41.400,2921.4,51.456217,-0.341294,2.59,9.33,0.37,7237.1,677.0,158,Small-sided game
09:51:41.500,2921.5,51.456216,-0.341297,2.91,10.48,3.20,7237.4,677.0,158,Small-sided game
09:51:41.600,2921.6,51.456214,-0.341300,2.59,9.33,-3.20,7237.7,677.1,159,Small-sided game
09:51:41.700,2921.7,51.456212,-0.341302,2.91,10.48,3.20,7238.0,677.1,159,Small-sided game
09:51:41.800,2921.8,51.456210,-0.341305,3.16,11.38,2.51,7238.3,677.1,159,Small-sided game
09:51:41.900,2921.9,51.456207,-0.341308,3.12,11.24,-0.40,7238.6,677.1,160,Small-sided game
09:51:42.000,2922.0,51.456208,-0.341313,3.44,12.39,3.20,7238.9,677.2,159,Small-sided game
09:51:42.100,2922.1,51.456208,-0.341317,3.12,11.24,-3.20,7239.3,677.2,159,Small-sided game
09:51:42.200,2922.2,51.456208,-0.341322,3.21,11.55,0.85,7239.6,677.2,159,Small-sided game
09:51:42.300,2922.3,51.456208,-0.341327,3.53,12.70,3.20,7239.9,677.2,160,Small-sided game
09:51:42.400,2922.4,51.456207,-0.341332,3.21,11.55,-3.20,7240.2,677.3,160,Small-sided game
09:51:42.500,2922.5,51.456207,-0.341336,3.35,12.06,1.42,7240.6,677.3,160,Small-sided game
09:51:42.600,2922.6,51.456206,-0.341341,3.09,11.12,-2.61,7240.9,677.3,160,Small-sided game
09:51:42.700,2922.7,51.456206,-0.341345,2.77,9.97,-3.20,7241.2,677.4,160,Small-sided game
09:51:42.800,2922.8,51.456205,-0.341348,2.45,8.81,-3.20,7241.4,677.4,160,Small-sided game
09:51:42.900,2922.9,51.456205,-0.341351,2.13,7.66,-3.20,7241.6,677.4,159,Small-sided game
09:51:43.000,2923.0,51.456205,-0.341354,2.30,8.29,1.74,7241.9,677.4,159,Small-sided game
09:51:43.100,2923.1,51.456205,-0.341357,1.98,7.14,-3.20,7242.1,677.5,159,Small-sided game
09:51:43.200,2923.2,51.456205,-0.341360,1.85,6.68,-1.28,7242.2,677.5,158,Small-sided game
09:51:43.300,2923.3,51.456204,-0.341363,2.17,7.83,3.20,7242.5,677.5,159,Small-sided game
09:51:43.400,2923.4,51.456204,-0.341366,1.86,6.68,-3.18,7242.6,677.6,159,Small-sided game
09:51:43.500,2923.5,51.456204,-0.341369,1.98,7.12,1.22,7242.8,677.6,159,Small-sided game
09:51:43.600,2923.6,51.456204,-0.341372,2.30,8.27,3.20,7243.1,677.6,159,Small-sided game
09:51:43.700,2923.7,51.456203,-0.341375,2.08,7.48,-2.22,7243.3,677.6,159,Small-sided game
09:51:43.800,2923.8,51.456203,-0.341378,2.40,8.63,3.20,7243.5,677.7,159,Small-sided game
09:51:43.900,2923.9,51.456202,-0.341381,2.08,7.48,-3.20,7243.7,677.7,158,Small-sided game
09:51:44.000,2924.0,51.456202,-0.341384,2.40,8.63,3.20,7244.0,677.7,159,Small-sided game
09:51:44.100,2924.1,51.456202,-0.341387,2.18,7.83,-2.21,7244.2,677.7,159,Small-sided game
09:51:44.200,2924.2,51.456202,-0.341390,1.86,6.68,-3.20,7244.4,677.8,158,Small-sided game
09:51:44.300,2924.3,51.456202,-0.341393,2.18,7.83,3.20,7244.6,677.8,158,Small-sided game
09:51:44.400,2924.4,51.456201,-0.341396,1.86,6.68,-3.20,7244.8,677.8,157,Small-sided game
09:51:44.500,2924.5,51.456201,-0.341399,2.09,7.52,2.33,7245.0,677.9,157,Small-sided game
09:51:44.600,2924.6,51.456201,-0.341402,2.41,8.67,3.20,7245.2,677.9,157,Small-sided game
09:51:44.700,2924.7,51.456200,-0.341406,2.38,8.58,-0.25,7245.5,677.9,157,Small-sided game
09:51:44.800,2924.8,51.456200,-0.341410,2.67,9.60,2.81,7245.7,677.9,157,Small-sided game
09:51:44.900,2924.9,51.456200,-0.341413,2.62,9.44,-0.43,7246.0,678.0,157,Small-sided game
09:51:45.000,2925.0,51.456200,-0.341417,2.30,8.29,-3.20,7246.2,678.0,158,Small-sided game
09:51:45.100,2925.1,51.456199,-0.341419,1.98,7.14,-3.20,7246.4,678.0,158,Small-sided game
09:51:45.200,2925.2,51.456199,-0.341423,2.30,8.29,3.20,7246.6,678.0,157,Small-sided game
09:51:45.300,2925.3,51.456198,-0.341426,2.62,9.44,3.20,7246.9,678.1,156,Small-sided game
09:51:45.400,2925.4,51.456197,-0.341429,2.30,8.29,-3.20,7247.1,678.1,156,Small-sided game
09:51:45.500,2925.5,51.456197,-0.341432,1.98,7.14,-3.20,7247.3,678.1,157,Small-sided game
09:51:45.600,2925.6,51.456196,-0.341435,2.30,8.29,3.20,7247.6,678.2,156,Small-sided game
09:51:45.700,2925.7,51.456196,-0.341438,1.98,7.14,-3.20,7247.8,678.2,156,Small-sided game
09:51:45.800,2925.8,51.456194,-0.341439,1.88,6.79,-0.98,7248.0,678.2,156,Small-sided game
09:51:45.900,2925.9,51.456193,-0.341440,2.06,7.42,1.76,7248.2,678.2,156,Small-sided game
09:51:46.000,2926.0,51.456191,-0.341441,2.38,8.57,3.20,7248.4,678.3,155,Small-sided game
09:51:46.100,2926.1,51.456189,-0.341442,2.37,8.52,-0.14,7248.6,678.3,155,Small-sided game
09:51:46.200,2926.2,51.456186,-0.341444,2.69,9.67,3.20,7248.9,678.3,155,Small-sided game
09:51:46.300,2926.3,51.456184,-0.341445,2.54,9.14,-1.48,7249.2,678.3,154,Small-sided game
09:51:46.400,2926.4,51.456182,-0.341446,2.86,10.29,3.20,7249.4,678.4,154,Small-sided game
09:51:46.500,2926.5,51.456179,-0.341448,3.18,11.45,3.20,7249.8,678.4,154,Small-sided game
09:51:46.600,2926.6,51.456176,-0.341450,3.50,12.60,3.20,7250.1,678.4,154,Small-sided game
09:51:46.700,2926.7,51.456174,-0.341452,3.18,11.45,-3.20,7250.4,678.5,155,Small-sided game
09:51:46.800,2926.8,51.456171,-0.341454,3.50,12.60,3.20,7250.8,678.5,155,Small-sided game
09:51:46.900,2926.9,51.456169,-0.341457,3.18,11.45,-3.20,7251.1,678.5,154,Small-sided game
09:51:47.000,2927.0,51.456166,-0.341460,3.50,12.60,3.20,7251.4,678.6,155,Small-sided game
09:51:47.100,2927.1,51.456167,-0.341464,3.57,12.84,0.66,7251.8,678.6,155,Small-sided game
09:51:47.200,2927.2,51.456169,-0.341469,3.89,13.99,3.20,7252.2,678.6,155,Small-sided game
09:51:47.300,2927.3,51.456170,-0.341474,3.57,12.84,-3.20,7252.6,678.7,156,Small-sided game
09:51:47.400,2927.4,51.456172,-0.341478,3.25,11.68,-3.20,7252.9,678.7,156,Small-sided game
09:51:47.500,2927.5,51.456174,-0.341481,2.94,10.59,-3.03,7253.2,678.7,156,Small-sided game
09:51:47.600,2927.6,51.456175,-0.341484,2.62,9.44,-3.20,7253.4,678.7,155,Small-sided game
09:51:47.700,2927.7,51.456177,-0.341487,2.94,10.59,3.20,7253.7,678.8,155,Small-sided game
09:51:47.800,2927.8,51.456179,-0.341489,2.62,9.44,-3.20,7254.0,678.8,155,Small-sided game
09:51:47.900,2927.9,51.456181,-0.341492,2.90,10.43,2.75,7254.3,678.8,155,Small-sided game
09:51:48.000,2928.0,51.456183,-0.341494,2.58,9.28,-3.20,7254.5,678.9,155,Small-sided game
09:51:48.100,2928.1,51.456184,-0.341496,2.26,8.13,-3.20,7254.8,678.9,155,Small-sided game
09:51:48.200,2928.2,51.456186,-0.341498,2.22,8.01,-0.33,7255.0,678.9,154,Small-sided game
09:51:48.300,2928.3,51.456188,-0.341500,2.54,9.16,3.20,7255.2,679.0,154,Small-sided game
09:51:48.400,2928.4,51.456190,-0.341502,2.49,8.96,-0.55,7255.5,679.0,154,Small-sided game
09:51:48.500,2928.5,51.456192,-0.341505,2.81,10.11,3.20,7255.8,679.0,154,Small-sided game
09:51:48.600,2928.6,51.456194,-0.341507,2.84,10.22,0.30,7256.1,679.0,155,Small-sided game
09:51:48.700,2928.7,51.456195,-0.341509,2.52,9.07,-3.20,7256.3,679.0,155,Small-sided game
09:51:48.800,2928.8,51.456196,-0.341513,2.76,9.93,2.40,7256.6,679.1,154,Small-sided game
09:51:48.900,2928.9,51.456198,-0.341517,3.04,10.96,2.84,7256.9,679.1,155,Small-sided game
09:51:49.000,2929.0,51.456199,-0.341520,2.72,9.80,-3.20,7257.2,679.1,155,Small-sided game
09:51:49.100,2929.1,51.456200,-0.341524,2.40,8.65,-3.20,7257.4,679.2,154,Small-sided game
09:51:49.200,2929.2,51.456201,-0.341527,2.72,9.80,3.20,7257.7,679.2,154,Small-sided game
09:51:49.300,2929.3,51.456202,-0.341531,3.04,10.96,3.20,7258.0,679.2,154,Small-sided game
09:51:49.400,2929.4,51.456204,-0.341534,2.72,9.80,-3.20,7258.2,679.3,154,Small-sided game
09:51:49.500,2929.5,51.456206,-0.341536,2.68,9.65,-0.43,7258.5,679.3,155,Small-sided game
09:51:49.600,2929.6,51.456208,-0.341537,2.36,8.50,-3.20,7258.8,679.3,154,Small-sided game
09:51:49.700,2929.7,51.456210,-0.341539,2.62,9.42,2.57,7259.0,679.3,154,Small-sided game
09:51:49.800,2929.8,51.456212,-0.341542,2.88,10.36,2.60,7259.3,679.4,153,Small-sided game
09:51:49.900,2929.9,51.456214,-0.341544,2.97,10.70,0.94,7259.6,679.4,154,Small-sided game
09:51:50.000,2930.0,51.456216,-0.341546,2.69,9.69,-2.80,7259.9,679.4,154,Small-sided game
09:51:50.100,2930.1,51.456218,-0.341548,2.37,8.54,-3.20,7260.1,679.4,154,Small-sided game
09:51:50.200,2930.2,51.456218,-0.341551,2.15,7.73,-2.24,7260.3,679.5,154,Small-sided game
09:51:50.300,2930.3,51.456217,-0.341553,1.83,6.58,-3.20,7260.5,679.5,154,Small-sided game
09:51:50.400,2930.4,51.456215,-0.341554,2.15,7.73,3.20,7260.7,679.5,154,Small-sided game
09:51:50.500,2930.5,51.456214,-0.341555,1.95,7.01,-2.00,7260.9,679.5,153,Small-sided game
09:51:50.600,2930.6,51.456212,-0.341555,2.27,8.16,3.20,7261.1,679.6,153,Small-sided game
09:51:50.700,2930.7,51.456210,-0.341556,2.04,7.33,-2.31,7261.3,679.6,153,Small-sided game
09:51:50.800,2930.8,51.456208,-0.341556,1.72,6.18,-3.20,7261.5,679.6,153,Small-sided game
09:51:50.900,2930.9,51.456207,-0.341557,1.40,5.03,-3.20,7261.7,679.7,153,Small-sided game
09:51:51.000,2931.0,51.456206,-0.341557,1.15,4.14,-2.47,7261.8,679.7,152,Small-sided game
09:51:51.100,2931.1,51.456205,-0.341557,1.47,5.29,3.20,7261.9,679.7,152,Small-sided game
09:51:51.200,2931.2,51.456204,-0.341559,1.78,6.41,3.11,7262.1,679.8,152,Small-sided game
09:51:51.300,2931.3,51.456203,-0.341560,1.63,5.86,-1.52,7262.3,679.8,152,Small-sided game
09:51:51.400,2931.4,51.456201,-0.341562,1.52,5.49,-1.05,7262.4,679.8,151,Small-sided game
09:51:51.500,2931.5,51.456200,-0.341563,1.84,6.64,3.20,7262.6,679.8,151,Small-sided game
09:51:51.600,2931.6,51.456199,-0.341565,2.05,7.40,2.11,7262.8,679.8,151,Small-sided game
09:51:51.700,2931.7,51.456197,-0.341567,1.91,6.87,-1.45,7263.0,679.9,151,Small-sided game
09:51:51.800,2931.8,51.456196,-0.341569,1.76,6.34,-1.50,7263.2,679.9,150,Small-sided game
09:51:51.900,2931.9,51.456195,-0.341571,2.00,7.19,2.37,7263.4,679.9,150,Small-sided game
09:51:52.000,2932.0,51.456193,-0.341573,2.32,8.34,3.20,7263.6,679.9,150,Small-sided game
09:51:52.100,2932.1,51.456192,-0.341575,2.63,9.47,3.13,7263.9,680.0,150,Small-sided game
09:51:52.200,2932.2,51.456190,-0.341577,2.39,8.60,-2.41,7264.1,680.0,150,Small-sided game
09:51:52.300,2932.3,51.456187,-0.341577,2.71,9.76,3.20,7264.4,680.0,150,Small-sided game
09:51:52.400,2932.4,51.456185,-0.341576,3.03,10.91,3.20,7264.7,680.1,151,Small-sided game
09:51:52.500,2932.5,51.456182,-0.341576,3.31,11.90,2.77,7265.0,680.1,151,Small-sided game
09:51:52.600,2932.6,51.456179,-0.341576,3.63,13.06,3.20,7265.4,680.1,151,Small-sided game
09:51:52.700,2932.7,51.456175,-0.341576,3.95,14.21,3.20,7265.8,680.1,152,Small-sided game
09:51:52.800,2932.8,51.456172,-0.341577,3.63,13.06,-3.20,7266.1,680.2,152,Small-sided game
09:51:52.900,2932.9,51.456168,-0.341578,3.95,14.21,3.20,7266.5,680.2,152,Small-sided game
09:51:53.000,2933.0,51.456165,-0.341579,3.63,13.06,-3.20,7266.9,680.2,152,Small-sided game
09:51:53.100,2933.1,51.456162,-0.341580,3.45,12.44,-1.73,7267.2,680.3,152,Small-sided game
09:51:53.200,2933.2,51.456159,-0.341581,3.46,12.46,0.06,7267.6,680.3,153,Small-sided game
09:51:53.300,2933.3,51.456156,-0.341582,3.30,11.88,-1.62,7267.9,680.3,154,Small-sided game
09:51:53.400,2933.4,51.456153,-0.341583,3.62,13.03,3.20,7268.3,680.3,154,Small-sided game
09:51:53.500,2933.5,51.456150,-0.341584,3.60,12.98,-0.14,7268.6,680.3,154,Small-sided game
09:51:53.600,2933.6,51.456147,-0.341586,3.37,12.14,-2.33,7269.0,680.4,155,Small-sided game
09:51:53.700,2933.7,51.456144,-0.341588,3.69,13.29,3.20,7269.3,680.4,155,Small-sided game
09:51:53.800,2933.8,51.456141,-0.341589,3.37,12.14,-3.20,7269.7,680.4,155,Small-sided game
09:51:53.900,2933.9,51.456138,-0.341590,3.05,10.99,-3.20,7270.0,680.5,156,Small-sided game
09:51:54.000,2934.0,51.456136,-0.341591,2.73,9.83,-3.20,7270.2,680.5,156,Small-sided game
09:51:54.100,2934.1,51.456134,-0.341592,2.41,8.68,-3.20,7270.5,680.5,156,Small-sided game
09:51:54.200,2934.2,51.456131,-0.341593,2.73,9.83,3.20,7270.8,680.5,156,Small-sided game
09:51:54.300,2934.3,51.456129,-0.341595,2.58,9.30,-1.50,7271.0,680.6,157,Small-sided game
09:51:54.400,2934.4,51.456127,-0.341596,2.55,9.17,-0.36,7271.3,680.6,156,Small-sided game
09:51:54.500,2934.5,51.456125,-0.341597,2.87,10.32,3.20,7271.6,680.6,157,Small-sided game
09:51:54.600,2934.6,51.456122,-0.341599,3.08,11.07,2.10,7271.9,680.6,157,Small-sided game
09:51:54.700,2934.7,51.456120,-0.341600,2.76,9.92,-3.20,7272.1,680.7,157,Small-sided game
09:51:54.800,2934.8,51.456118,-0.341602,2.44,8.77,-3.20,7272.4,680.7,157,Small-sided game
09:51:54.900,2934.9,51.456116,-0.341602,2.12,7.62,-3.20,7272.6,680.7,156,Small-sided game
09:51:55.000,2935.0,51.456114,-0.341602,1.92,6.93,-1.92,7272.8,680.7,156,Small-sided game
09:51:55.100,2935.1,51.456113,-0.341603,1.71,6.17,-2.11,7273.0,680.8,155,Small-sided game
09:51:55.200,2935.2,51.456111,-0.341603,2.03,7.32,3.20,7273.2,680.8,154,Small-sided game
09:51:55.300,2935.3,51.456109,-0.341601,2.35,8.47,3.20,7273.4,680.8,154,Small-sided game
09:51:55.400,2935.4,51.456107,-0.341598,2.67,9.62,3.20,7273.7,680.9,153,Small-sided game
09:51:55.500,2935.5,51.456105,-0.341596,2.99,10.77,3.20,7274.0,680.9,154,Small-sided game
09:51:55.600,2935.6,51.456103,-0.341593,3.31,11.93,3.20,7274.3,680.9,153,Small-sided game
09:51:55.700,2935.7,51.456101,-0.341590,2.99,10.77,-3.20,7274.6,681.0,154,Small-sided game
09:51:55.800,2935.8,51.456099,-0.341586,3.03,10.89,0.33,7274.9,681.0,154,Small-sided game
09:51:55.900,2935.9,51.456098,-0.341583,3.00,10.80,-0.27,7275.2,681.0,154,Small-sided game
09:51:56.000,2936.0,51.456096,-0.341580,2.68,9.65,-3.20,7275.5,681.0,154,Small-sided game
09:51:56.100,2936.1,51.456094,-0.341577,2.94,10.58,2.61,7275.8,681.0,153,Small-sided game
09:51:56.200,2936.2,51.456092,-0.341575,2.62,9.43,-3.20,7276.0,681.1,154,Small-sided game
09:51:56.300,2936.3,51.456090,-0.341573,2.69,9.68,0.69,7276.3,681.1,153,Small-sided game
09:51:56.400,2936.4,51.456088,-0.341571,2.37,8.53,-3.20,7276.5,681.1,153,Small-sided game
09:51:56.500,2936.5,51.456086,-0.341569,2.69,9.68,3.20,7276.8,681.2,153,Small-sided game
09:51:56.600,2936.6,51.456084,-0.341566,3.01,10.83,3.20,7277.1,681.2,153,Small-sided game
09:51:56.700,2936.7,51.456082,-0.341563,2.84,10.24,-1.64,7277.4,681.2,153,Small-sided game
09:51:56.800,2936.8,51.456081,-0.341560,2.62,9.42,-2.29,7277.6,681.2,153,Small-sided game
09:51:56.900,2936.9,51.456079,-0.341557,2.94,10.57,3.20,7277.9,681.3,153,Small-sided game
